method,rank,query_track_id,query_artist,query_song,query_genre,match_track_id,match_artist,match_song,match_genre,score
correlation,1,TRFRUCJ128F4284EF2,Alicia Keys,Lovin U,r&b/soul,TRLVLVB128F4262D4E,Keziah Jones,Rhythm Is Love,r&b/soul,0.7179394169433773
correlation,2,TRFRUCJ128F4284EF2,Alicia Keys,Lovin U,r&b/soul,TRMAMOW128F145EC1E,Commodores,Easy,r&b/soul,0.6976826480524548
correlation,3,TRFRUCJ128F4284EF2,Alicia Keys,Lovin U,r&b/soul,TRQFRHF128C71968AA,The Charlatans,Dead Love,rock,0.6973701640573691
correlation,1,TRXONIT128F9355F39,Jeremih,My Ride,r&b/soul,TRISBQQ128F93217A2,2Pac,Strictly 4 My N.I.G.G.A.Z.,hip hop,0.734123673377395
correlation,2,TRXONIT128F9355F39,Jeremih,My Ride,r&b/soul,TRWAFQY128F425EE78,Anita Baker,In My Heart,jazz,0.7277660288484671
correlation,3,TRXONIT128F9355F39,Jeremih,My Ride,r&b/soul,TRTMQWK128F4241384,Kottonmouth Kings,Bump,hip hop,0.7001852146215009
correlation,1,TRURHNH128F9355F33,Jeremih,Starting All Over,r&b/soul,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,0.6271918266894305
correlation,2,TRURHNH128F9355F33,Jeremih,Starting All Over,r&b/soul,TRSWQYN128F92FAAB6,Ashley MacIsaac,I Don't Need This,electronic,0.5926420302617316
correlation,3,TRURHNH128F9355F33,Jeremih,Starting All Over,r&b/soul,TROXHLM128F4266510,Blues Traveler,Hook,blues,0.5885484971867366
correlation,1,TRBVOUE128F92F4B3E,Duffy,Oh Boy,r&b/soul,TRQXHBL128F42A56FE,Ledisi,Best Friend,r&b/soul,0.6963203494162474
correlation,2,TRBVOUE128F92F4B3E,Duffy,Oh Boy,r&b/soul,TRLNJKO128F1468770,Hank Thompson,Drivin' Nails In My Coffin,country,0.6375393514887754
correlation,3,TRBVOUE128F92F4B3E,Duffy,Oh Boy,r&b/soul,TRGIGND128F92D45AA,Canned Heat,Dust My Broom,blues,0.6366238587498875
correlation,1,TRTAKII128F92E4449,Jay Sean,Maybe,r&b/soul,TRISFKH128F9336E63,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),hip hop,0.7100214544337967
correlation,2,TRTAKII128F92E4449,Jay Sean,Maybe,r&b/soul,TRFUNRS128F9346BF4,Tony Sly,On the Outside,folk,0.7039429337813329
correlation,3,TRTAKII128F92E4449,Jay Sean,Maybe,r&b/soul,TRVDYZC128F4268761,Billie Holiday,Guilty,jazz,0.7029649713313055
correlation,1,TRSHMDQ128F422C1D6,Jay Sean,Stuck In the Middle,r&b/soul,TRMUITB128F428ADAC,Kevon Edmonds,Never Love You,r&b/soul,0.7847426054645146
correlation,2,TRSHMDQ128F422C1D6,Jay Sean,Stuck In the Middle,r&b/soul,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,0.7693226301741978
correlation,3,TRSHMDQ128F422C1D6,Jay Sean,Stuck In the Middle,r&b/soul,TRANDPI128F425AF41,Alice Smith,Dream,r&b/soul,0.74586039948556
correlation,1,TRENMSO128F42AF485,Fantasia,Bump What Your Friends Say,r&b/soul,TRPZKHL128F1456B3B,KeKe Wyatt,If Only You Knew,r&b/soul,0.7909399977424438
correlation,2,TRENMSO128F42AF485,Fantasia,Bump What Your Friends Say,r&b/soul,TRIJRST128E0793392,Samantha Mumba,Never Meant To Be,r&b/soul,0.7895894412033131
correlation,3,TRENMSO128F42AF485,Fantasia,Bump What Your Friends Say,r&b/soul,TRGLNKG128F9307689,Eminem,My Darling,hip hop,0.7851881946889966
correlation,1,TRTSASI12903CC26E8,Ray Charles,Smack Dab In The Middle,r&b/soul,TRMAVQT128F4270DBF,Johnny Cash,Man In White,country,0.6453548413846794
correlation,2,TRTSASI12903CC26E8,Ray Charles,Smack Dab In The Middle,r&b/soul,TRFAIBW128F428B7A6,RKL,Heavily Sedated,metal,0.6233725214676996
correlation,3,TRTSASI12903CC26E8,Ray Charles,Smack Dab In The Middle,r&b/soul,TRHKJVR128F42857EA,DJ Quik,Safe + Sound,hip hop,0.6226368219733805
correlation,1,TRNZNSR128F429F04B,Ray Charles,Don't You Know,r&b/soul,TRJLMAI128F92EBB04,Marques Houston,Naked,r&b/soul,0.6655444221016612
correlation,2,TRNZNSR128F429F04B,Ray Charles,Don't You Know,r&b/soul,TRCDLUM128F9331CA9,Usher,Love Was Here,hip hop,0.6529901625776031
correlation,3,TRNZNSR128F429F04B,Ray Charles,Don't You Know,r&b/soul,TRYOUMI128E078F4DE,K-Ci & JoJo,Baby Come Back,blues,0.6356607600794232
correlation,1,TRWFFHM128F92F99C4,Chrisette Michele,All I Ever Think About,r&b/soul,TRNHSZN128F930FF03,Clawfinger,Revenge,metal,0.807216860454554
correlation,2,TRWFFHM128F92F99C4,Chrisette Michele,All I Ever Think About,r&b/soul,TRSTJFQ128F428DA21,Less Than Jake,I Think I Love You,reggae,0.7867425057098573
correlation,3,TRWFFHM128F92F99C4,Chrisette Michele,All I Ever Think About,r&b/soul,TRZCHKB128F92CB740,Anastacia,Club Megamix,rock,0.7782621352796967
correlation,1,TRDIOJU128F931BF15,Jackson 5,(You Were Made) Especially For Me,r&b/soul,TRMQQGH128F9301E4B,Mutya Buena,Not Your Baby,pop,0.7087265340880111
correlation,2,TRDIOJU128F931BF15,Jackson 5,(You Were Made) Especially For Me,r&b/soul,TRRREHG128F9319163,Bad Brains,Don't Bother Me (Bad Brains),punk,0.6912720310629558
correlation,3,TRDIOJU128F931BF15,Jackson 5,(You Were Made) Especially For Me,r&b/soul,TRMVGKO128E078552F,Keith Sweat,Give Me What I Want (LP Version),r&b/soul,0.6864304361861905
correlation,1,TRGYQBU128F9342C87,Jackson 5,I Was Made To Love Her,r&b/soul,TRIGERV128F1478764,Con Funk Shun,Electric Lady,r&b/soul,0.6717570958821739
correlation,2,TRGYQBU128F9342C87,Jackson 5,I Was Made To Love Her,r&b/soul,TRFAWIW128F9318B9B,Doyle Bramhall,Cryin',blues,0.665689704421385
correlation,3,TRGYQBU128F9342C87,Jackson 5,I Was Made To Love Her,r&b/soul,TRQRKRR128F423FBED,The Knack,Heartbeat,rock,0.6438404970303303
correlation,1,TRVBSAC128F42B6438,Jackson 5,Bridge Over Troubled Water,r&b/soul,TRMMKHM128E078EFB3,Boyz II Men,To The Limit,r&b/soul,0.6467640477207898
correlation,2,TRVBSAC128F42B6438,Jackson 5,Bridge Over Troubled Water,r&b/soul,TRWKDZE128F1451EAC,The Dells,It's All Up To You,r&b/soul,0.6311256320471428
correlation,3,TRVBSAC128F42B6438,Jackson 5,Bridge Over Troubled Water,r&b/soul,TRUYHIL128F92E4B2C,Annihilator,Hunter killer,metal,0.6301345510454471
correlation,1,TRHTGXF128F931BEE7,Jackson 5,Goin' Back To Indiana,r&b/soul,TRHSDRF128F9309C33,Mc Chris,hoodie ninja,hip hop,0.7750243661098029
correlation,2,TRHTGXF128F931BEE7,Jackson 5,Goin' Back To Indiana,r&b/soul,TRZYUDY128F148AD53,Jessica Andrews,Who I Am,country,0.7656252890766724
correlation,3,TRHTGXF128F931BEE7,Jackson 5,Goin' Back To Indiana,r&b/soul,TRSCACN12903CBA2C9,Midnite,Bushman,reggae,0.7575449250550096
correlation,1,TRULIIL128F4228AC8,Jackson 5,Lookin' Through The Windows,r&b/soul,TRFJKWU12903CC37B1,Crystal Castles,Insectica,punk,0.44305882434657345
correlation,2,TRULIIL128F4228AC8,Jackson 5,Lookin' Through The Windows,r&b/soul,TRFYURA128F932E71C,Echobelly,Dark Therapy,pop,0.414536007371797
correlation,3,TRULIIL128F4228AC8,Jackson 5,Lookin' Through The Windows,r&b/soul,TRPDEMC128F421E0E7,Chiasm,Enemy,electronic,0.3956536702155448
correlation,1,TRTKNDU128EF3517DF,Jackson 5,You've Changed,r&b/soul,TRXKZZM128F9336E7C,Adina Howard,Nasty Grind,r&b/soul,0.7301559332730105
correlation,2,TRTKNDU128EF3517DF,Jackson 5,You've Changed,r&b/soul,TRKJXTX128F92FA34E,The Specials,Skinhead Moonstomp,reggae,0.7278682674772853
correlation,3,TRTKNDU128EF3517DF,Jackson 5,You've Changed,r&b/soul,TRXPXPC12903CCC600,Creed,Wrong Way,rock,0.7254857758062391
correlation,1,TRQBNNZ128F92D4F35,Jazmine Sullivan,Switch!,r&b/soul,TRMEKRF12903CC80A6,Bouncing Souls_ The,Pervert,electronic,0.7445085400426233
correlation,2,TRQBNNZ128F92D4F35,Jazmine Sullivan,Switch!,r&b/soul,TRKLJAG128F42B31CF,Mario Vazquez,Everytime I...,r&b/soul,0.7288863583045776
correlation,3,TRQBNNZ128F92D4F35,Jazmine Sullivan,Switch!,r&b/soul,TREBQOW128F92C4549,Common,Book Of Life,hip hop,0.7280807051064322
correlation,1,TRTYGWW128E0794FA2,The Police,One World (Not Three),reggae,TRINNQX128F425AD26,The Derek Trucks Band,Revolution,blues,0.6108044472547091
correlation,2,TRTYGWW128E0794FA2,The Police,One World (Not Three),reggae,TRZYDHT128F145736F,Tracie Spencer,Imagine,r&b/soul,0.5741600916846826
correlation,3,TRTYGWW128E0794FA2,The Police,One World (Not Three),reggae,TRLINLH128F9346400,Black Eyed Peas,One Tribe,hip hop,0.5372311211566749
correlation,1,TRKHTKI128F92EA339,Matisyahu,Close My Eyes,reggae,TRKAIPI128C719636E,Blackalicious,Just What Can Happen,hip hop,0.7626606216695349
correlation,2,TRKHTKI128F92EA339,Matisyahu,Close My Eyes,reggae,TREKDDG128F4298103,The Cat Empire,Days Like These,reggae,0.7462697315610111
correlation,3,TRKHTKI128F92EA339,Matisyahu,Close My Eyes,reggae,TRYAVHM12903CF521E,Swollen Members,Switchblade,hip hop,0.7442695498665806
correlation,1,TRACTLX128F42A51F6,Matisyahu,Exaltation,reggae,TRORMHQ128F92CB796,Opera IX,Immortal Chant,metal,0.634470709313324
correlation,2,TRACTLX128F42A51F6,Matisyahu,Exaltation,reggae,TRAHKMS128F934B09E,Lizzy Borden,There Will Be Blood Tonight,metal,0.6165606996773012
correlation,3,TRACTLX128F42A51F6,Matisyahu,Exaltation,reggae,TRJFZZH128F92D2026,Frank Sinatra,The Girl That I Marry,jazz,0.616559988230694
correlation,1,TRHQAPS128F42A51F4,Matisyahu,Fire and Heights,reggae,TRRYRGF128F42934E3,Sage Francis,Clickety Clack,hip hop,0.8252824659095381
correlation,2,TRHQAPS128F42A51F4,Matisyahu,Fire and Heights,reggae,TRVVIWJ128F42697BA,Fat Joe,Preacher On A Sunday Morning,hip hop,0.8109619509442365
correlation,3,TRHQAPS128F42A51F4,Matisyahu,Fire and Heights,reggae,TRNVKOI128E0799173,Snoop Dogg,Snoopafella (Edited),hip hop,0.794258461771803
correlation,1,TRWMHCZ128F42AE295,Matisyahu,Jerusalem,reggae,TRCGLHM128F92EACF7,Freshman 15,When Cheating Had Feeling,punk,0.6629533509265205
correlation,2,TRWMHCZ128F42AE295,Matisyahu,Jerusalem,reggae,TRSEAVW128F429E22F,A Tribe Called Quest,Rap Promoter,hip hop,0.6402859396586621
correlation,3,TRWMHCZ128F42AE295,Matisyahu,Jerusalem,reggae,TRMQQGH128F9301E4B,Mutya Buena,Not Your Baby,pop,0.6341342472398706
correlation,1,TRMMTKA128F42A51E7,Matisyahu,Warrior,reggae,TROSICW128F933ADB8,Damien Dempsey,Colony,folk,0.6579159037940179
correlation,2,TRMMTKA128F42A51E7,Matisyahu,Warrior,reggae,TRRYRGF128F42934E3,Sage Francis,Clickety Clack,hip hop,0.6570370691049815
correlation,3,TRMMTKA128F42A51E7,Matisyahu,Warrior,reggae,TRPEVHC128F92FADB9,Buffy Sainte-Marie,Now That the Buffalo's Gone,folk,0.6500575147393528
correlation,1,TRPPHPV128F92F0750,Sublime,Don't Push,reggae,TRVUUKM128F425FB16,King Tee,Guitar Playin',hip hop,0.7786121901172166
correlation,2,TRPPHPV128F92F0750,Sublime,Don't Push,reggae,TRXEITL128F92EBCF0,St. Lunatics,Time,hip hop,0.7749485480152069
correlation,3,TRPPHPV128F92F0750,Sublime,Don't Push,reggae,TRFPLQD128F92FFB52,Kool Moe Dee,Bad Mutha,hip hop,0.7744176451430611
correlation,1,TRZDKCU128F1456899,Sublime,Pawn Shop,reggae,TRWQJFO128F9320B80,Atom And His Package,Upside Down From Here,electronic,0.5448581044379096
correlation,2,TRZDKCU128F1456899,Sublime,Pawn Shop,reggae,TRNTRQP128F931B102,Architecture In Helsinki,Underwater,pop,0.5327972569360876
correlation,3,TRZDKCU128F1456899,Sublime,Pawn Shop,reggae,TRSCFSP128F9315B0D,ANJA GARBAREK,Something Written,jazz,0.4611179525350118
correlation,1,TRQCFKA128F148A0D5,Michael Franti & Spearhead,See you in the Light,reggae,TRJATQE12903CB4F22,Thomas Dolby,I Live In A Suitcase,electronic,0.7066446569657696
correlation,2,TRQCFKA128F148A0D5,Michael Franti & Spearhead,See you in the Light,reggae,TRFAIBW128F428B7A6,RKL,Heavily Sedated,metal,0.687719533600201
correlation,3,TRQCFKA128F148A0D5,Michael Franti & Spearhead,See you in the Light,reggae,TRQCXUL128E078A9D6,The Streets,The Irony Of It All (Album Version),electronic,0.6876789193724857
correlation,1,TRPPATZ128F428BA6E,Michael Franti & Spearhead,Sweet Little Lies,reggae,TROKPEY128F4293061,Faithless,Salva Mea,electronic,0.5974283205833103
correlation,2,TRPPATZ128F428BA6E,Michael Franti & Spearhead,Sweet Little Lies,reggae,TRZHFGK128F423B618,Sharon Jones & The Dap-Kings,Tell Me,r&b/soul,0.5777759084486064
correlation,3,TRPPATZ128F428BA6E,Michael Franti & Spearhead,Sweet Little Lies,reggae,TRZFXRK12903CBE34F,Albert King,I Get Evil,blues,0.5724062318758438
correlation,1,TRMVVWQ128F422BB64,McFly,The Way You Make Me Feel,reggae,TRDHWHD128F931BCA3,Sunscreem,Pressure,electronic,0.813297198169567
correlation,2,TRMVVWQ128F422BB64,McFly,The Way You Make Me Feel,reggae,TRZCHKB128F92CB740,Anastacia,Club Megamix,rock,0.7343102368987269
correlation,3,TRMVVWQ128F422BB64,McFly,The Way You Make Me Feel,reggae,TRFNFSL128F146E882,Lemar,Time To Grow,r&b/soul,0.7302767990995602
correlation,1,TRRATGY12903D138DB,Daddy Yankee,Grito Mundial,reggae,TRNIELN128F4275E78,Inti Illimani,El Arado,latin,0.6668025105626915
correlation,2,TRRATGY12903D138DB,Daddy Yankee,Grito Mundial,reggae,TRTSIYO128F9339267,Atahualpa Yupanqui,Milonga Del Solitario,folk,0.6558810060201941
correlation,3,TRRATGY12903D138DB,Daddy Yankee,Grito Mundial,reggae,TRLCMGN128F92FFA2E,Sebastien Tellier,League Chicanos,latin,0.6351815693431964
correlation,1,TRPSKLI128F425E42C,tobyMac,Get This Party Started: Ghost Remix,reggae,TRMTDOR128F4258632,Four Year Strong,Catastrophe,punk,0.5707707828598587
correlation,2,TRPSKLI128F425E42C,tobyMac,Get This Party Started: Ghost Remix,reggae,TREXCMT128F933D825,Vanilla Ice,It's A Party,hip hop,0.505355534299166
correlation,3,TRPSKLI128F425E42C,tobyMac,Get This Party Started: Ghost Remix,reggae,TRGFFYK128F933CB76,Nick Cave & The Bad Seeds,Midnight Man,rock,0.5032551920224068
correlation,1,TRWQMVZ128E078F1F7,Bob Marley & The Wailers,Africa Unite,reggae,TRUNLGW128F92F9569,Gamma Ray,Heavy Metal Universe (live),metal,0.6541634586902629
correlation,2,TRWQMVZ128E078F1F7,Bob Marley & The Wailers,Africa Unite,reggae,TRDRPZZ128F421D0DA,Zeigeist,Black Milk,electronic,0.6384617200199074
correlation,3,TRWQMVZ128E078F1F7,Bob Marley & The Wailers,Africa Unite,reggae,TRNMHLT128F933D65F,Buck-O-Nine,New Generation,reggae,0.6175824533439538
correlation,1,TRHDTPQ128F147733A,Bob Marley & The Wailers,Could You Be Loved,reggae,TRQCMLS128F933DB3B,Boyz II Men,Could It Be I'm Falling In Love,r&b/soul,0.6264738571268593
correlation,2,TRHDTPQ128F147733A,Bob Marley & The Wailers,Could You Be Loved,reggae,TRLXZCU128F4298B33,The Enemy,It's Not OK [Live From London],rock,0.6095605052392781
correlation,3,TRHDTPQ128F147733A,Bob Marley & The Wailers,Could You Be Loved,reggae,TRPVTRG128F425AB3E,Lisa Stansfield,I Will Be Waiting,pop,0.576796726208667
correlation,1,TRUVZTN128F424B846,Bob Marley,No Water,reggae,TRQMVYN128F4250E38,Bob Marley,Rebels Hop,reggae,0.9932317150001178
correlation,2,TRUVZTN128F424B846,Bob Marley,No Water,reggae,TRXXPYK128F14805B7,Phil Collins,A Groovy Kind Of Love (Live),pop,0.7034400136386245
correlation,3,TRUVZTN128F424B846,Bob Marley,No Water,reggae,TRENDJC128F42790D9,Amel Larrieux,Sweet Misery,r&b/soul,0.6857268786540119
correlation,1,TRGPDHJ128F14527D5,Bob Marley & The Wailers,One Love / People Get Ready,reggae,TRLINLH128F9346400,Black Eyed Peas,One Tribe,hip hop,0.5869638593102416
correlation,2,TRGPDHJ128F14527D5,Bob Marley & The Wailers,One Love / People Get Ready,reggae,TRLOZGV128F42A06E6,Tanya Tucker,One Love At A Time,jazz,0.5233580834215686
correlation,3,TRGPDHJ128F14527D5,Bob Marley & The Wailers,One Love / People Get Ready,reggae,TRJEUZK128F146858D,Roxette,From One Heart To Another,pop,0.48149214388924777
correlation,1,TRHKHHL128F4251E2A,Bob Marley,Try Me,reggae,TRBYSYI128E07919D8,Trisha Yearwood,Try Me Again,country,0.805257905793566
correlation,2,TRHKHHL128F4251E2A,Bob Marley,Try Me,reggae,TRXTLLG128F930416B,Bizzy Bone,I Need You,hip hop,0.7318707881167811
correlation,3,TRHKHHL128F4251E2A,Bob Marley,Try Me,reggae,TRKZRCW128F4233621,Diana Krall,Peel Me A Grape,jazz,0.6892733119960319
correlation,1,TRAMTEH128F930D496,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,TRADWLM128F42678B1,Ringo Starr,Where Did Our Love Go,rock,0.5602901125027496
correlation,2,TRAMTEH128F930D496,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,TRKIRIG128E0791EB7,Floetry,Getting Late,r&b/soul,0.5549814745364113
correlation,3,TRAMTEH128F930D496,Bob Marley & The Wailers,Baby We've Got A Date (Rock It Baby),reggae,TRAMJWO128EF343C19,Sarah Connor,French Kissing,r&b/soul,0.5124384069273412
correlation,1,TRCGRJV128F1477322,Bob Marley & The Wailers,Johnny Was,reggae,TRFEGGQ128E07898AA,Etta James,W.O.M.A.N.,blues,0.5880641689006172
correlation,2,TRCGRJV128F1477322,Bob Marley & The Wailers,Johnny Was,reggae,TRUOWXS128F4232239,Little Anthony & The Imperials,Shimmy_ Shimmy_ Ko-Ko-Bop (Single Version),latin,0.5161077045587932
correlation,3,TRCGRJV128F1477322,Bob Marley & The Wailers,Johnny Was,reggae,TRWGVKC128F92EAB51,John Legend,Stereo,r&b/soul,0.5003414974449235
correlation,1,TRRVJJF128F9309F02,Bob Marley,Riding High,reggae,TRALDGD128F932DC4B,Belleruche,Northern Girls,jazz,0.6418841917752074
correlation,2,TRRVJJF128F9309F02,Bob Marley,Riding High,reggae,TRNPSMI128F14A8E06,Brian McKnight,Holdin' On [Missin' U] (Album Version),r&b/soul,0.6359842377758674
correlation,3,TRRVJJF128F9309F02,Bob Marley,Riding High,reggae,TRRYBBN128F42B15B8,Johnny Winter,Prodigal Son,blues,0.6352888378914179
correlation,1,TRDXHIR128F930E030,Bob Marley,Soul Shakedown,reggae,TRABNVL128F14A9685,Banaroo,Ringa Ding Ding,electronic,0.6006225375280059
correlation,2,TRDXHIR128F930E030,Bob Marley,Soul Shakedown,reggae,TRMQQGH128F9301E4B,Mutya Buena,Not Your Baby,pop,0.5461881056890138
correlation,3,TRDXHIR128F930E030,Bob Marley,Soul Shakedown,reggae,TRHFADH128F92E2BE3,Muse,Pink Ego Box,rock,0.5448261418018935
correlation,1,TRDTEUX12903CB4AD7,Bob Marley & The Wailers,Trenchtown Rock,reggae,TRKSXRS128F14AA089,Natalie Cole,I'm Catching Hell (Living Here Alone) (Digitally Remastered 02),jazz,0.6509760172104438
correlation,2,TRDTEUX12903CB4AD7,Bob Marley & The Wailers,Trenchtown Rock,reggae,TRKOFWG128F42437E1,Mississippi Fred McDowell,Bull Dog Blues,blues,0.6460380299340949
correlation,3,TRDTEUX12903CB4AD7,Bob Marley & The Wailers,Trenchtown Rock,reggae,TRTAYPD128F42A4C9C,Murs,You & I,hip hop,0.6247655997466823
correlation,1,TRVTZTY128E0781E22,Massive Attack,Eternal Feedback (Sly),reggae,TRSGBEL128F1499690,Scooter,She's The Sun,electronic,0.6890165037624424
correlation,2,TRVTZTY128E0781E22,Massive Attack,Eternal Feedback (Sly),reggae,TRJXWSW12903CC98F4,Plan B,Stay Too Long,r&b/soul,0.6845272326785261
correlation,3,TRVTZTY128E0781E22,Massive Attack,Eternal Feedback (Sly),reggae,TRWILVQ128F42644B3,Ben Folds Five,Don't Change Your Plans,rock,0.6842322746480584
correlation,1,TRORKSH128F9320C21,Bob Marley & The Wailers,Black Progress,reggae,TROFTGV128F1458F77,Public Image Ltd,Bags,punk,0.6140784101656432
correlation,2,TRORKSH128F9320C21,Bob Marley & The Wailers,Black Progress,reggae,TRXICJK128F1466AA5,Digable Planets,Slowes' Comb/The May 4th Movement starring Doodlebug,reggae,0.5185035338156879
correlation,3,TRORKSH128F9320C21,Bob Marley & The Wailers,Black Progress,reggae,TRRZYOC128F423085D,Lightnin' Hopkins,Big Black Cadillac Blues,blues,0.5171071863486332
correlation,1,TRGEMSN128E07944A8,Bob Marley & The Wailers,Reggae On Broadway,reggae,TRBUJAC128F92DE866,Scandinavian Music Group,Näin minä vihellän matkallani,pop,0.651322104054422
correlation,2,TRGEMSN128E07944A8,Bob Marley & The Wailers,Reggae On Broadway,reggae,TROZVGY128F425A54E,Groove Armada,Groove Is On,electronic,0.6454777638179506
correlation,3,TRGEMSN128E07944A8,Bob Marley & The Wailers,Reggae On Broadway,reggae,TRDXSJQ128F92CEE86,The Replacements,Love You Till Friday,punk,0.6084977110164369
correlation,1,TRQMVYN128F4250E38,Bob Marley,Rebels Hop,reggae,TRUVZTN128F424B846,Bob Marley,No Water,reggae,0.9932317150001178
correlation,2,TRQMVYN128F4250E38,Bob Marley,Rebels Hop,reggae,TRXXPYK128F14805B7,Phil Collins,A Groovy Kind Of Love (Live),pop,0.6983789577727444
correlation,3,TRQMVYN128F4250E38,Bob Marley,Rebels Hop,reggae,TRENDJC128F42790D9,Amel Larrieux,Sweet Misery,r&b/soul,0.6807726398067877
correlation,1,TRDJCNG128F9339544,Bob Marley,Stop The Train,reggae,TREHMYJ128F42BA1E6,Björk,Hunter,electronic,0.7001736511253686
correlation,2,TRDJCNG128F9339544,Bob Marley,Stop The Train,reggae,TRZKMDX128F4277845,Lucky Dube,Slave,reggae,0.6830995939417711
correlation,3,TRDJCNG128F9339544,Bob Marley,Stop The Train,reggae,TRFMKNB128F92D065C,Little Walter,Key To The Highway,blues,0.68266310775394
correlation,1,TRVSWGN12903CB4A44,Bob Marley & The Wailers,This Train,reggae,TRJCGEW12903CDB113,bathory,Psychopath,metal,0.47866972395719976
correlation,2,TRVSWGN12903CB4A44,Bob Marley & The Wailers,This Train,reggae,TRDJFEZ128F932AAEE,Agonoize,C.O.A.,electronic,0.46619372347181276
correlation,3,TRVSWGN12903CB4A44,Bob Marley & The Wailers,This Train,reggae,TRXLZMH128F427F6AC,J.J. Cale,Ridin Home,blues,0.4647927350523464
correlation,1,TRNJPBY128F92F621A,N-Dubz,Defeat You,reggae,TRKLJAG128F42B31CF,Mario Vazquez,Everytime I...,r&b/soul,0.7242473250487068
correlation,2,TRNJPBY128F92F621A,N-Dubz,Defeat You,reggae,TRLIRTX128EF35F038,Habakuk,Mury,reggae,0.7181540570444185
correlation,3,TRNJPBY128F92F621A,N-Dubz,Defeat You,reggae,TRWBWCV12903CF1327,Wild Strawberries,Heroine,folk,0.7051030477731444
correlation,1,TRINMBD128F92F6211,N-Dubz,Don't Get Nine,reggae,TRDQOIQ128E078746B,Jane Child,Don't Let It Get To You (Album Version),pop,0.7496244722214047
correlation,2,TRINMBD128F92F6211,N-Dubz,Don't Get Nine,reggae,TRFLMQX128F9341492,Edith Piaf,Dont Cry,punk,0.7258242354494234
correlation,3,TRINMBD128F92F6211,N-Dubz,Don't Get Nine,reggae,TRPQDHV128E07845CB,Kanye West,Graduation Day,hip hop,0.7124664958601579
correlation,1,TRRKBRB128EF35E2DA,N-Dubz,Feva Las Vegas,reggae,TREYKNZ128F92F41C1,Swollen Members,Concerto,hip hop,0.6261593382475532
correlation,2,TRRKBRB128EF35E2DA,N-Dubz,Feva Las Vegas,reggae,TRSLSWO128E0786285,Redman,Soopaman Luva 3,hip hop,0.6206495616082982
